"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United States of America","2019","Total","Female","70","Data tabulated by year of occurrence","Final figure, complete","2021","24422",""
"United States of America","2019","Total","Female","70 - 74","Data tabulated by year of occurrence","Final figure, complete","2021","131838",""
"United States of America","2019","Total","Female","71","Data tabulated by year of occurrence","Final figure, complete","2021","26607",""
"United States of America","2019","Total","Female","72","Data tabulated by year of occurrence","Final figure, complete","2021","29424",""
"United States of America","2019","Total","Female","73","Data tabulated by year of occurrence","Final figure, complete","2021","25287",""
"United States of America","2019","Total","Female","74","Data tabulated by year of occurrence","Final figure, complete","2021","26098",""
"United States of America","2019","Total","Female","75","Data tabulated by year of occurrence","Final figure, complete","2021","28571",""
"United States of America","2019","Total","Female","75 - 79","Data tabulated by year of occurrence","Final figure, complete","2021","152997",""
"United States of America","2019","Total","Female","76","Data tabulated by year of occurrence","Final figure, complete","2021","31604",""
"United States of America","2019","Total","Female","77","Data tabulated by year of occurrence","Final figure, complete","2021","30493",""
"United States of America","2019","Total","Female","78","Data tabulated by year of occurrence","Final figure, complete","2021","30611",""
"United States of America","2019","Total","Female","79","Data tabulated by year of occurrence","Final figure, complete","2021","31718",""
"United States of America","2019","Total","Female","80","Data tabulated by year of occurrence","Final figure, complete","2021","33085",""
"United States of America","2019","Total","Female","80 - 84","Data tabulated by year of occurrence","Final figure, complete","2021","179930",""
"United States of America","2019","Total","Female","81","Data tabulated by year of occurrence","Final figure, complete","2021","34649",""
"United States of America","2019","Total","Female","82","Data tabulated by year of occurrence","Final figure, complete","2021","35705",""
"United States of America","2019","Total","Female","83","Data tabulated by year of occurrence","Final figure, complete","2021","37703",""
"United States of America","2019","Total","Female","84","Data tabulated by year of occurrence","Final figure, complete","2021","38788",""
"United States of America","2019","Total","Female","85","Data tabulated by year of occurrence","Final figure, complete","2021","38617",""
"United States of America","2019","Total","Female","85 - 89","Data tabulated by year of occurrence","Final figure, complete","2021","209036",""
"United States of America","2019","Total","Female","86","Data tabulated by year of occurrence","Final figure, complete","2021","40701",""
"United States of America","2019","Total","Female","87","Data tabulated by year of occurrence","Final figure, complete","2021","42209",""
"United States of America","2019","Total","Female","88","Data tabulated by year of occurrence","Final figure, complete","2021","43076",""
"United States of America","2019","Total","Female","89","Data tabulated by year of occurrence","Final figure, complete","2021","44433",""
"United States of America","2019","Total","Female","90","Data tabulated by year of occurrence","Final figure, complete","2021","43295",""
"United States of America","2019","Total","Female","90 - 94","Data tabulated by year of occurrence","Final figure, complete","2021","198208",""
"United States of America","2019","Total","Female","91","Data tabulated by year of occurrence","Final figure, complete","2021","42575",""
"United States of America","2019","Total","Female","92","Data tabulated by year of occurrence","Final figure, complete","2021","40611",""
"United States of America","2019","Total","Female","93","Data tabulated by year of occurrence","Final figure, complete","2021","37326",""
"United States of America","2019","Total","Female","94","Data tabulated by year of occurrence","Final figure, complete","2021","34401",""
"United States of America","2019","Total","Female","95","Data tabulated by year of occurrence","Final figure, complete","2021","29725",""
"United States of America","2019","Total","Female","95 - 99","Data tabulated by year of occurrence","Final figure, complete","2021","103562",""
"United States of America","2019","Total","Female","96","Data tabulated by year of occurrence","Final figure, complete","2021","25132",""
"United States of America","2019","Total","Female","97","Data tabulated by year of occurrence","Final figure, complete","2021","20719",""
"United States of America","2019","Total","Female","98","Data tabulated by year of occurrence","Final figure, complete","2021","16217",""
"United States of America","2019","Total","Female","99","Data tabulated by year of occurrence","Final figure, complete","2021","11769",""
"United States of America","2019","Total","Female","100 +","Data tabulated by year of occurrence","Final figure, complete","2021","24775",""
